Country,State,Date,Casos,Muertes,popData2020
Europe,Estonia,09/01/2021,407,2,1328976
Europe,Estonia,31/08/2021,357,0,1328976
Europe,Estonia,30/08/2021,255,4,1328976
Europe,Estonia,29/08/2021,330,0,1328976
Europe,Estonia,28/08/2021,322,0,1328976
Europe,Estonia,27/08/2021,351,1,1328976
Europe,Estonia,26/08/2021,404,1,1328976
Europe,Estonia,25/08/2021,397,0,1328976
Europe,Estonia,24/08/2021,414,0,1328976
Europe,Estonia,23/08/2021,319,4,1328976
Europe,Estonia,22/08/2021,101,0,1328976
Europe,Estonia,21/08/2021,218,0,1328976
Europe,Estonia,20/08/2021,331,0,1328976
Europe,Estonia,19/08/2021,357,0,1328976
Europe,Estonia,18/08/2021,286,0,1328976
Europe,Estonia,17/08/2021,359,2,1328976
Europe,Estonia,16/08/2021,163,0,1328976
Europe,Estonia,15/08/2021,202,0,1328976
Europe,Estonia,14/08/2021,290,0,1328976
Europe,Estonia,13/08/2021,272,0,1328976
Europe,Estonia,08/12/2021,372,0,1328976
Europe,Estonia,08/11/2021,344,2,1328976
Europe,Estonia,08/10/2021,289,0,1328976
Europe,Estonia,08/09/2021,147,0,1328976
Europe,Estonia,08/08/2021,126,0,1328976
Europe,Estonia,08/07/2021,230,1,1328976
Europe,Estonia,08/06/2021,241,0,1328976
Europe,Estonia,08/05/2021,258,3,1328976
Europe,Estonia,08/04/2021,243,1,1328976
Europe,Estonia,08/03/2021,207,0,1328976
Europe,Estonia,08/02/2021,86,0,1328976
Europe,Estonia,08/01/2021,128,0,1328976
Europe,Estonia,31/07/2021,249,0,1328976
Europe,Estonia,30/07/2021,197,1,1328976
Europe,Estonia,29/07/2021,220,0,1328976
Europe,Estonia,28/07/2021,174,0,1328976
Europe,Estonia,27/07/2021,193,0,1328976
Europe,Estonia,26/07/2021,66,0,1328976
Europe,Estonia,25/07/2021,90,0,1328976
Europe,Estonia,24/07/2021,6,0,1328976
Europe,Estonia,23/07/2021,183,0,1328976
Europe,Estonia,22/07/2021,120,0,1328976
Europe,Estonia,21/07/2021,96,0,1328976
Europe,Estonia,20/07/2021,81,0,1328976
Europe,Estonia,19/07/2021,34,0,1328976
Europe,Estonia,18/07/2021,41,0,1328976
Europe,Estonia,17/07/2021,64,0,1328976
Europe,Estonia,16/07/2021,62,0,1328976
Europe,Estonia,15/07/2021,63,1,1328976
Europe,Estonia,14/07/2021,56,0,1328976
Europe,Estonia,13/07/2021,54,0,1328976
Europe,Estonia,07/12/2021,21,0,1328976
Europe,Estonia,07/11/2021,27,0,1328976
Europe,Estonia,07/10/2021,64,0,1328976
Europe,Estonia,07/09/2021,39,0,1328976
Europe,Estonia,07/08/2021,58,0,1328976
Europe,Estonia,07/07/2021,42,0,1328976
Europe,Estonia,07/06/2021,50,0,1328976
Europe,Estonia,07/05/2021,19,1,1328976
Europe,Estonia,07/04/2021,27,0,1328976
Europe,Estonia,07/03/2021,38,0,1328976
Europe,Estonia,07/02/2021,38,0,1328976
Europe,Estonia,07/01/2021,21,0,1328976
Europe,Estonia,30/06/2021,36,0,1328976
Europe,Estonia,29/06/2021,45,0,1328976
Europe,Estonia,28/06/2021,15,0,1328976
Europe,Estonia,27/06/2021,27,0,1328976
Europe,Estonia,26/06/2021,33,0,1328976
Europe,Estonia,25/06/2021,10,0,1328976
Europe,Estonia,24/06/2021,18,0,1328976
Europe,Estonia,23/06/2021,25,0,1328976
Europe,Estonia,22/06/2021,37,1,1328976
Europe,Estonia,21/06/2021,12,0,1328976
Europe,Estonia,20/06/2021,25,1,1328976
Europe,Estonia,19/06/2021,30,0,1328976
Europe,Estonia,18/06/2021,56,0,1328976
Europe,Estonia,17/06/2021,37,1,1328976
Europe,Estonia,16/06/2021,59,0,1328976
Europe,Estonia,15/06/2021,61,0,1328976
Europe,Estonia,14/06/2021,28,0,1328976
Europe,Estonia,13/06/2021,37,0,1328976
Europe,Estonia,06/12/2021,55,0,1328976
Europe,Estonia,06/11/2021,54,0,1328976
Europe,Estonia,06/10/2021,54,2,1328976
Europe,Estonia,06/09/2021,68,0,1328976
Europe,Estonia,06/08/2021,86,0,1328976
Europe,Estonia,06/07/2021,37,1,1328976
Europe,Estonia,06/06/2021,51,1,1328976
Europe,Estonia,06/05/2021,63,2,1328976
Europe,Estonia,06/04/2021,96,0,1328976
Europe,Estonia,06/03/2021,105,1,1328976
Europe,Estonia,06/02/2021,129,1,1328976
Europe,Estonia,06/01/2021,131,6,1328976
Europe,Estonia,31/05/2021,58,1,1328976
Europe,Estonia,30/05/2021,62,1,1328976
Europe,Estonia,29/05/2021,127,3,1328976
Europe,Estonia,28/05/2021,139,3,1328976
Europe,Estonia,27/05/2021,144,2,1328976
Europe,Estonia,26/05/2021,185,1,1328976
Europe,Estonia,25/05/2021,160,0,1328976
Europe,Estonia,24/05/2021,77,1,1328976
Europe,Estonia,23/05/2021,103,0,1328976
Europe,Estonia,22/05/2021,180,5,1328976
Europe,Estonia,21/05/2021,225,3,1328976
Europe,Estonia,20/05/2021,327,0,1328976
Europe,Estonia,19/05/2021,257,3,1328976
Europe,Estonia,18/05/2021,294,7,1328976
Europe,Estonia,17/05/2021,153,0,1328976
Europe,Estonia,16/05/2021,131,2,1328976
Europe,Estonia,15/05/2021,280,3,1328976
Europe,Estonia,14/05/2021,278,5,1328976
Europe,Estonia,13/05/2021,300,2,1328976
Europe,Estonia,05/12/2021,368,4,1328976
Europe,Estonia,05/11/2021,359,2,1328976
Europe,Estonia,05/10/2021,211,3,1328976
Europe,Estonia,05/09/2021,225,6,1328976
Europe,Estonia,05/08/2021,372,2,1328976
Europe,Estonia,05/07/2021,382,6,1328976
Europe,Estonia,05/06/2021,366,4,1328976
Europe,Estonia,05/05/2021,437,6,1328976
Europe,Estonia,05/04/2021,401,5,1328976
Europe,Estonia,05/03/2021,258,4,1328976
Europe,Estonia,05/02/2021,235,2,1328976
Europe,Estonia,05/01/2021,431,8,1328976
Europe,Estonia,30/04/2021,362,10,1328976
Europe,Estonia,29/04/2021,425,0,1328976
Europe,Estonia,28/04/2021,396,0,1328976
Europe,Estonia,27/04/2021,458,5,1328976
Europe,Estonia,26/04/2021,163,0,1328976
Europe,Estonia,25/04/2021,215,6,1328976
Europe,Estonia,24/04/2021,390,11,1328976
Europe,Estonia,23/04/2021,392,6,1328976
Europe,Estonia,22/04/2021,429,11,1328976
Europe,Estonia,21/04/2021,472,5,1328976
Europe,Estonia,20/04/2021,535,4,1328976
Europe,Estonia,19/04/2021,228,8,1328976
Europe,Estonia,18/04/2021,543,10,1328976
Europe,Estonia,17/04/2021,333,18,1328976
Europe,Estonia,16/04/2021,478,7,1328976
Europe,Estonia,15/04/2021,571,8,1328976
Europe,Estonia,14/04/2021,549,12,1328976
Europe,Estonia,13/04/2021,637,0,1328976
Europe,Estonia,04/12/2021,269,17,1328976
Europe,Estonia,04/11/2021,438,0,1328976
Europe,Estonia,04/10/2021,638,14,1328976
Europe,Estonia,04/09/2021,677,16,1328976
Europe,Estonia,04/08/2021,757,14,1328976
Europe,Estonia,04/07/2021,984,12,1328976
Europe,Estonia,04/06/2021,899,14,1328976
Europe,Estonia,04/05/2021,382,9,1328976
Europe,Estonia,04/04/2021,462,10,1328976
Europe,Estonia,04/03/2021,519,9,1328976
Europe,Estonia,04/02/2021,1165,14,1328976
Europe,Estonia,04/01/2021,829,6,1328976
Europe,Estonia,31/03/2021,1008,6,1328976
Europe,Estonia,30/03/2021,1202,17,1328976
Europe,Estonia,29/03/2021,584,19,1328976
Europe,Estonia,28/03/2021,892,0,1328976
Europe,Estonia,27/03/2021,1151,13,1328976
Europe,Estonia,26/03/2021,1150,11,1328976
Europe,Estonia,25/03/2021,1429,13,1328976
Europe,Estonia,24/03/2021,1552,14,1328976
Europe,Estonia,23/03/2021,1062,12,1328976
Europe,Estonia,22/03/2021,993,10,1328976
Europe,Estonia,21/03/2021,1373,7,1328976
Europe,Estonia,20/03/2021,1248,11,1328976
Europe,Estonia,19/03/2021,1749,11,1328976
Europe,Estonia,18/03/2021,1700,13,1328976
Europe,Estonia,17/03/2021,1783,6,1328976
Europe,Estonia,16/03/2021,1462,11,1328976
Europe,Estonia,15/03/2021,1279,9,1328976
Europe,Estonia,14/03/2021,935,9,1328976
Europe,Estonia,13/03/2021,1586,24,1328976
Europe,Estonia,03/12/2021,1357,0,1328976
Europe,Estonia,03/11/2021,1956,9,1328976
Europe,Estonia,03/10/2021,1482,8,1328976
Europe,Estonia,03/09/2021,1308,2,1328976
Europe,Estonia,03/08/2021,1180,14,1328976
Europe,Estonia,03/07/2021,1319,9,1328976
Europe,Estonia,03/06/2021,1540,7,1328976
Europe,Estonia,03/05/2021,1534,14,1328976
Europe,Estonia,03/04/2021,1417,8,1328976
Europe,Estonia,03/03/2021,1454,17,1328976
Europe,Estonia,03/02/2021,1111,0,1328976
Europe,Estonia,03/01/2021,66628,598,1328976
Europe,Finland,01/07/2022,5979,8,5525292
Europe,Finland,01/06/2022,6791,25,5525292
Europe,Finland,01/05/2022,5492,7,5525292
Europe,Finland,01/04/2022,17047,28,5525292
Europe,Finland,01/03/2022,39000,69,5525292
Europe,Finland,22/12/2021,2042,2,5525292
Europe,Finland,21/12/2021,5932,39,5525292
Europe,Finland,20/12/2021,0,0,5525292
Europe,Finland,19/12/2021,0,0,5525292
Europe,Finland,18/12/2021,2079,4,5525292
Europe,Finland,17/12/2021,1981,4,5525292
Europe,Finland,16/12/2021,2225,2,5525292
Europe,Finland,15/12/2021,1676,2,5525292
Europe,Finland,14/12/2021,4306,21,5525292
Europe,Finland,13/12/2021,0,0,5525292
Europe,Finland,12/12/2021,0,0,5525292
Europe,Finland,12/11/2021,1794,15,5525292
Europe,Finland,12/10/2021,1781,11,5525292
Europe,Finland,12/09/2021,1296,11,5525292
Europe,Finland,12/08/2021,1542,1,5525292
Europe,Finland,12/07/2021,3412,23,5525292
Europe,Finland,12/06/2021,0,0,5525292
Europe,Finland,12/05/2021,0,0,5525292
Europe,Finland,12/04/2021,1496,4,5525292
Europe,Finland,12/03/2021,1622,8,5525292
Europe,Finland,12/02/2021,1570,13,5525292
Europe,Finland,12/01/2021,916,0,5525292
Europe,Finland,30/11/2021,3338,26,5525292
Europe,Finland,29/11/2021,0,0,5525292
Europe,Finland,28/11/2021,0,0,5525292
Europe,Finland,27/11/2021,1406,7,5525292
Europe,Finland,26/11/2021,1344,0,5525292
Europe,Finland,25/11/2021,1007,39,5525292
Europe,Finland,24/11/2021,1088,5,5525292
Europe,Finland,23/11/2021,2616,9,5525292
Europe,Finland,22/11/2021,0,0,5525292
Europe,Finland,21/11/2021,0,0,5525292
Europe,Finland,20/11/2021,1191,3,5525292
Europe,Finland,19/11/2021,1259,10,5525292
Europe,Finland,18/11/2021,1151,3,5525292
Europe,Finland,17/11/2021,937,3,5525292
Europe,Finland,16/11/2021,3166,14,5525292
Europe,Finland,15/11/2021,0,0,5525292
Europe,Finland,14/11/2021,0,0,5525292
Europe,Finland,13/11/2021,0,0,5525292
Europe,Finland,11/12/2021,863,4,5525292
Europe,Finland,11/11/2021,954,3,5525292
Europe,Finland,11/10/2021,810,9,5525292
Europe,Finland,11/09/2021,2016,12,5525292
Europe,Finland,11/08/2021,0,0,5525292
Europe,Finland,11/07/2021,0,0,5525292
Europe,Finland,11/06/2021,788,4,5525292
Europe,Finland,11/05/2021,740,8,5525292
Europe,Finland,11/04/2021,1150,3,5525292
Europe,Finland,11/03/2021,807,3,5525292
Europe,Finland,11/02/2021,1460,12,5525292
Europe,Finland,11/01/2021,0,0,5525292
Europe,Finland,31/10/2021,0,0,5525292
Europe,Finland,30/10/2021,572,4,5525292
Europe,Finland,29/10/2021,673,4,5525292
Europe,Finland,28/10/2021,739,1,5525292
Europe,Finland,27/10/2021,659,0,5525292
Europe,Finland,26/10/2021,1732,10,5525292
Europe,Finland,25/10/2021,0,0,5525292
Europe,Finland,24/10/2021,0,0,5525292
Europe,Finland,23/10/2021,449,4,5525292
Europe,Finland,22/10/2021,608,2,5525292
Europe,Finland,21/10/2021,312,5,5525292
Europe,Finland,20/10/2021,580,8,5525292
Europe,Finland,19/10/2021,1310,4,5525292
Europe,Finland,18/10/2021,0,0,5525292
Europe,Finland,17/10/2021,0,0,5525292
Europe,Finland,16/10/2021,723,4,5525292
Europe,Finland,15/10/2021,502,1,5525292
Europe,Finland,14/10/2021,753,2,5525292
Europe,Finland,13/10/2021,622,9,5525292
Europe,Finland,10/12/2021,1618,4,5525292
Europe,Finland,10/11/2021,0,0,5525292
Europe,Finland,10/10/2021,0,0,5525292
Europe,Finland,10/09/2021,325,4,5525292
Europe,Finland,10/08/2021,689,3,5525292
Europe,Finland,10/07/2021,666,5,5525292
Europe,Finland,10/06/2021,583,0,5525292
Europe,Finland,10/05/2021,1302,6,5525292
Europe,Finland,10/04/2021,0,0,5525292
Europe,Finland,10/03/2021,0,0,5525292
Europe,Finland,10/02/2021,562,0,5525292
Europe,Finland,10/01/2021,663,6,5525292
Europe,Finland,30/09/2021,802,0,5525292
Europe,Finland,29/09/2021,409,3,5525292
Europe,Finland,28/09/2021,273,0,5525292
Europe,Finland,27/09/2021,827,3,5525292
Europe,Finland,26/09/2021,0,1,5525292
Europe,Finland,25/09/2021,510,3,5525292
Europe,Finland,24/09/2021,474,0,5525292
Europe,Finland,23/09/2021,477,3,5525292
Europe,Finland,22/09/2021,860,2,5525292
Europe,Finland,21/09/2021,0,0,5525292
Europe,Finland,20/09/2021,51,5,5525292
Europe,Finland,19/09/2021,391,0,5525292
Europe,Finland,18/09/2021,501,0,5525292
Europe,Finland,17/09/2021,487,1,5525292
Europe,Finland,16/09/2021,522,0,5525292
Europe,Finland,15/09/2021,454,4,5525292
Europe,Finland,14/09/2021,213,0,5525292
Europe,Finland,13/09/2021,976,4,5525292
Europe,Finland,09/12/2021,0,0,5525292
Europe,Finland,09/11/2021,490,1,5525292
Europe,Finland,09/10/2021,486,3,5525292
Europe,Finland,09/09/2021,632,1,5525292
Europe,Finland,09/08/2021,544,0,5525292
Europe,Finland,09/07/2021,408,0,5525292
Europe,Finland,09/06/2021,910,0,5525292
Europe,Finland,09/05/2021,87,7,5525292
Europe,Finland,09/04/2021,561,0,5525292
Europe,Finland,09/03/2021,683,1,5525292
Europe,Finland,09/02/2021,679,1,5525292
Europe,Finland,09/01/2021,617,5,5525292
Europe,Finland,31/08/2021,472,0,5525292
Europe,Finland,30/08/2021,619,2,5525292
Europe,Finland,29/08/2021,619,3,5525292
Europe,Finland,28/08/2021,570,1,5525292
Europe,Finland,27/08/2021,650,0,5525292
Europe,Finland,26/08/2021,574,4,5525292
Europe,Finland,25/08/2021,644,0,5525292
Europe,Finland,24/08/2021,371,0,5525292
Europe,Finland,23/08/2021,503,1,5525292
Europe,Finland,22/08/2021,673,1,5525292
Europe,Finland,21/08/2021,684,2,5525292
Europe,Finland,20/08/2021,866,2,5525292
Europe,Finland,19/08/2021,673,2,5525292
Europe,Finland,18/08/2021,665,3,5525292
Europe,Finland,17/08/2021,451,0,5525292
Europe,Finland,16/08/2021,535,1,5525292
Europe,Finland,15/08/2021,765,4,5525292
Europe,Finland,14/08/2021,926,1,5525292
Europe,Finland,13/08/2021,1024,2,5525292
Europe,Finland,08/12/2021,844,2,5525292
Europe,Finland,08/11/2021,781,2,5525292
Europe,Finland,08/10/2021,449,0,5525292
Europe,Finland,08/09/2021,1322,5,5525292
Europe,Finland,08/08/2021,165,0,5525292
Europe,Finland,08/07/2021,738,1,5525292
Europe,Finland,08/06/2021,752,1,5525292
Europe,Finland,08/05/2021,872,0,5525292
Europe,Finland,08/04/2021,692,0,5525292
Europe,Finland,08/03/2021,345,0,5525292
Europe,Finland,08/02/2021,519,0,5525292
Europe,Finland,08/01/2021,794,0,5525292
Europe,Finland,31/07/2021,748,2,5525292
Europe,Finland,30/07/2021,765,0,5525292
Europe,Finland,29/07/2021,644,0,5525292
Europe,Finland,28/07/2021,612,1,5525292
Europe,Finland,27/07/2021,267,1,5525292
Europe,Finland,26/07/2021,360,0,5525292
Europe,Finland,25/07/2021,570,0,5525292
Europe,Finland,24/07/2021,412,0,5525292
Europe,Finland,23/07/2021,404,1,5525292
Europe,Finland,22/07/2021,453,0,5525292
Europe,Finland,21/07/2021,461,0,5525292
Europe,Finland,20/07/2021,156,0,5525292
Europe,Finland,19/07/2021,180,0,5525292
Europe,Finland,18/07/2021,384,1,5525292
Europe,Finland,17/07/2021,380,0,5525292
Europe,Finland,16/07/2021,324,0,5525292
Europe,Finland,15/07/2021,383,2,5525292
Europe,Finland,14/07/2021,290,0,5525292
Europe,Finland,13/07/2021,133,0,5525292
Europe,Finland,07/12/2021,138,0,5525292
Europe,Finland,07/11/2021,293,0,5525292
Europe,Finland,07/10/2021,302,0,5525292
Europe,Finland,07/09/2021,300,0,5525292
Europe,Finland,07/08/2021,258,2,5525292
Europe,Finland,07/07/2021,222,0,5525292
Europe,Finland,07/06/2021,106,0,5525292
Europe,Finland,07/05/2021,91,1,5525292
Europe,Finland,07/04/2021,192,0,5525292
Europe,Finland,07/03/2021,216,0,5525292
Europe,Finland,07/02/2021,222,0,5525292
Europe,Finland,07/01/2021,355,0,5525292
Europe,Finland,30/06/2021,219,0,5525292
Europe,Finland,29/06/2021,84,0,5525292
Europe,Finland,28/06/2021,95,0,5525292
Europe,Finland,27/06/2021,270,1,5525292
Europe,Finland,26/06/2021,0,0,5525292
Europe,Finland,25/06/2021,123,0,5525292
Europe,Finland,24/06/2021,107,0,5525292
Europe,Finland,23/06/2021,110,0,5525292
Europe,Finland,22/06/2021,45,0,5525292
Europe,Finland,21/06/2021,65,0,5525292
Europe,Finland,20/06/2021,115,2,5525292
Europe,Finland,19/06/2021,73,0,5525292
Europe,Finland,18/06/2021,55,0,5525292
Europe,Finland,17/06/2021,103,0,5525292
Europe,Finland,16/06/2021,73,0,5525292
Europe,Finland,15/06/2021,29,0,5525292
Europe,Finland,14/06/2021,47,0,5525292
Europe,Finland,13/06/2021,114,0,5525292
Europe,Finland,06/12/2021,47,0,5525292
Europe,Finland,06/11/2021,93,0,5525292
Europe,Finland,06/10/2021,126,0,5525292
Europe,Finland,06/09/2021,113,0,5525292
Europe,Finland,06/08/2021,55,0,5525292
Europe,Finland,06/07/2021,68,0,5525292
Europe,Finland,06/06/2021,120,0,5525292
Europe,Finland,06/05/2021,125,0,5525292
Europe,Finland,06/04/2021,143,1,5525292
Europe,Finland,06/03/2021,128,0,5525292
Europe,Finland,06/02/2021,154,0,5525292
Europe,Finland,06/01/2021,56,1,5525292
Europe,Finland,31/05/2021,63,0,5525292
Europe,Finland,30/05/2021,125,2,5525292
Europe,Finland,29/05/2021,182,0,5525292
Europe,Finland,28/05/2021,98,0,5525292
Europe,Finland,27/05/2021,220,0,5525292
Europe,Finland,26/05/2021,125,1,5525292
Europe,Finland,25/05/2021,93,1,5525292
Europe,Finland,24/05/2021,121,0,5525292
Europe,Finland,23/05/2021,248,2,5525292
Europe,Finland,22/05/2021,211,1,5525292
Europe,Finland,21/05/2021,259,0,5525292
Europe,Finland,20/05/2021,289,0,5525292
Europe,Finland,19/05/2021,149,5,5525292
Europe,Finland,18/05/2021,144,4,5525292
Europe,Finland,17/05/2021,227,0,5525292
Europe,Finland,16/05/2021,192,2,5525292
Europe,Finland,15/05/2021,154,4,5525292
Europe,Finland,14/05/2021,262,4,5525292
Europe,Finland,13/05/2021,280,1,5525292
Europe,Finland,05/12/2021,124,2,5525292
Europe,Finland,05/11/2021,143,1,5525292
Europe,Finland,05/10/2021,162,1,5525292
Europe,Finland,05/09/2021,229,0,5525292
Europe,Finland,05/08/2021,254,0,5525292
Europe,Finland,05/07/2021,280,1,5525292
Europe,Finland,05/06/2021,269,2,5525292
Europe,Finland,05/05/2021,184,1,5525292
Europe,Finland,05/04/2021,117,0,5525292
Europe,Finland,05/03/2021,132,0,5525292
Europe,Finland,05/02/2021,288,2,5525292
Europe,Finland,05/01/2021,195,0,5525292
Europe,Finland,30/04/2021,208,2,5525292
Europe,Finland,29/04/2021,244,1,5525292
Europe,Finland,28/04/2021,224,2,5525292
Europe,Finland,27/04/2021,133,2,5525292
Europe,Finland,26/04/2021,460,3,5525292
Europe,Finland,25/04/2021,0,0,5525292
Europe,Finland,24/04/2021,267,1,5525292
Europe,Finland,23/04/2021,280,1,5525292
Europe,Finland,22/04/2021,296,0,5525292
Europe,Finland,21/04/2021,214,2,5525292
Europe,Finland,20/04/2021,156,1,5525292
Europe,Finland,19/04/2021,498,3,5525292
Europe,Finland,18/04/2021,0,0,5525292
Europe,Finland,17/04/2021,380,3,5525292
Europe,Finland,16/04/2021,289,5,5525292
Europe,Finland,15/04/2021,400,2,5525292
Europe,Finland,14/04/2021,286,1,5525292
Europe,Finland,13/04/2021,225,4,5525292
Europe,Finland,04/12/2021,346,1,5525292
Europe,Finland,04/11/2021,446,0,5525292
Europe,Finland,04/10/2021,419,2,5525292
Europe,Finland,04/09/2021,426,2,5525292
Europe,Finland,04/08/2021,348,1,5525292
Europe,Finland,04/07/2021,331,2,5525292
Europe,Finland,04/06/2021,341,1,5525292
Europe,Finland,04/05/2021,302,0,5525292
Europe,Finland,04/04/2021,422,1,5525292
Europe,Finland,04/03/2021,566,3,5525292
Europe,Finland,04/02/2021,654,2,5525292
Europe,Finland,04/01/2021,607,2,5525292
Europe,Finland,31/03/2021,420,1,5525292
Europe,Finland,30/03/2021,422,2,5525292
Europe,Finland,29/03/2021,458,3,5525292
Europe,Finland,28/03/2021,791,1,5525292
Europe,Finland,27/03/2021,512,4,5525292
Europe,Finland,26/03/2021,726,3,5525292
Europe,Finland,25/03/2021,803,2,5525292
Europe,Finland,24/03/2021,640,4,5525292
Europe,Finland,23/03/2021,430,5,5525292
Europe,Finland,22/03/2021,520,6,5525292
Europe,Finland,21/03/2021,856,0,5525292
Europe,Finland,20/03/2021,770,4,5525292
Europe,Finland,19/03/2021,804,7,5525292
Europe,Finland,18/03/2021,842,4,5525292
Europe,Finland,17/03/2021,517,3,5525292
Europe,Finland,16/03/2021,465,1,5525292
Europe,Finland,15/03/2021,863,1,5525292
Europe,Finland,14/03/2021,691,0,5525292
Europe,Finland,13/03/2021,706,4,5525292
Europe,Finland,03/12/2021,720,4,5525292
Europe,Finland,03/11/2021,779,4,5525292
Europe,Finland,03/10/2021,588,4,5525292
Europe,Finland,03/09/2021,459,3,5525292
Europe,Finland,03/08/2021,511,9,5525292
Europe,Finland,03/07/2021,648,2,5525292
Europe,Finland,03/06/2021,704,1,5525292
Europe,Finland,03/05/2021,758,3,5525292
Europe,Finland,03/04/2021,797,2,5525292
Europe,Finland,03/03/2021,581,1,5525292
Europe,Finland,03/02/2021,392,2,5525292
Europe,Finland,03/01/2021,57672,791,5525292
Europe,France,01/07/2022,261481,204,67320216
Europe,France,01/06/2022,332252,246,67320216
Europe,France,01/05/2022,271686,351,67320216
Europe,France,01/04/2022,67461,270,67320216
Europe,France,01/03/2022,1536602,1996,67320216
Europe,France,22/12/2021,72832,229,67320216
Europe,France,21/12/2021,15075,224,67320216
Europe,France,20/12/2021,48473,75,67320216
Europe,France,19/12/2021,58536,85,67320216
Europe,France,18/12/2021,58128,162,67320216
Europe,France,17/12/2021,60866,188,67320216
Europe,France,16/12/2021,65713,151,67320216
Europe,France,15/12/2021,63405,158,67320216
Europe,France,14/12/2021,12036,243,67320216
Europe,France,13/12/2021,43848,48,67320216
Europe,France,12/12/2021,53720,65,67320216
Europe,France,12/11/2021,55339,150,67320216
Europe,France,12/10/2021,56854,136,67320216
Europe,France,12/09/2021,61340,133,67320216
Europe,France,12/08/2021,59019,172,67320216
Europe,France,12/07/2021,11308,192,67320216
Europe,France,12/06/2021,42252,29,67320216
Europe,France,12/05/2021,51624,49,67320216
